#s	W0^2		W2^2		W4^2		W6^2		W8^2
986.500000 1.217785e-01 -2.270258e-01 1.382768e-01 -8.072203e-03 -6.876574e-02
987.500000 1.215487e-01 -2.266036e-01 1.379768e-01 -7.888949e-03 -6.888655e-02
988.500000 1.213210e-01 -2.261836e-01 1.376759e-01 -7.705132e-03 -6.900431e-02
989.500000 1.210923e-01 -2.257622e-01 1.373749e-01 -7.522665e-03 -6.912059e-02
990.500000 1.208658e-01 -2.253432e-01 1.370725e-01 -7.335631e-03 -6.924188e-02
991.500000 1.206384e-01 -2.249235e-01 1.367712e-01 -7.151836e-03 -6.935917e-02
992.500000 1.204119e-01 -2.245043e-01 1.364686e-01 -6.966735e-03 -6.947432e-02
993.500000 1.201868e-01 -2.240860e-01 1.361632e-01 -6.777337e-03 -6.959349e-02
994.500000 1.199610e-01 -2.236670e-01 1.358594e-01 -6.592327e-03 -6.970848e-02
995.500000 1.197357e-01 -2.232487e-01 1.355556e-01 -6.406144e-03 -6.982416e-02
996.500000 1.195108e-01 -2.228288e-01 1.352463e-01 -6.214609e-03 -6.994097e-02
997.500000 1.192873e-01 -2.224112e-01 1.349377e-01 -6.023154e-03 -7.005686e-02
998.500000 1.190632e-01 -2.219932e-01 1.346311e-01 -5.835093e-03 -7.017066e-02
999.500000 1.188419e-01 -2.215785e-01 1.343223e-01 -5.641085e-03 -7.029003e-02
1000.500000 1.186187e-01 -2.211608e-01 1.340129e-01 -5.449696e-03 -7.040378e-02
1001.500000 1.183968e-01 -2.207446e-01 1.337037e-01 -5.259585e-03 -7.051463e-02
1002.500000 1.181733e-01 -2.203243e-01 1.333890e-01 -5.062959e-03 -7.063193e-02
1003.500000 1.179542e-01 -2.199121e-01 1.330794e-01 -4.869580e-03 -7.074493e-02
1004.500000 1.177332e-01 -2.194961e-01 1.327678e-01 -4.676798e-03 -7.085572e-02
1005.500000 1.175130e-01 -2.190805e-01 1.324548e-01 -4.482272e-03 -7.096871e-02
1006.500000 1.172939e-01 -2.186663e-01 1.321406e-01 -4.285413e-03 -7.108218e-02
1007.500000 1.170738e-01 -2.182512e-01 1.318286e-01 -4.092038e-03 -7.119123e-02
1008.500000 1.168562e-01 -2.178379e-01 1.315121e-01 -3.891953e-03 -7.130524e-02
1009.500000 1.166376e-01 -2.174232e-01 1.311954e-01 -3.693472e-03 -7.141689e-02
1010.500000 1.164198e-01 -2.170108e-01 1.308829e-01 -3.499689e-03 -7.152670e-02
1011.500000 1.162033e-01 -2.165985e-01 1.305649e-01 -3.298010e-03 -7.163778e-02
1012.500000 1.159877e-01 -2.161881e-01 1.302498e-01 -3.101499e-03 -7.174574e-02
1013.500000 1.157692e-01 -2.157716e-01 1.299289e-01 -2.900160e-03 -7.185509e-02
1014.500000 1.155549e-01 -2.153625e-01 1.296130e-01 -2.702057e-03 -7.196285e-02
1015.500000 1.153385e-01 -2.149493e-01 1.292928e-01 -2.499493e-03 -7.207353e-02
1016.500000 1.151235e-01 -2.145374e-01 1.289717e-01 -2.296187e-03 -7.218246e-02
1017.500000 1.149093e-01 -2.141271e-01 1.286522e-01 -2.094337e-03 -7.229145e-02
1018.500000 1.146963e-01 -2.137183e-01 1.283318e-01 -1.890273e-03 -7.240070e-02
1019.500000 1.144818e-01 -2.133067e-01 1.280095e-01 -1.684575e-03 -7.251251e-02
1020.500000 1.142687e-01 -2.128967e-01 1.276871e-01 -1.480946e-03 -7.261758e-02
1021.500000 1.140566e-01 -2.124884e-01 1.273664e-01 -1.279446e-03 -7.271996e-02
1022.500000 1.138437e-01 -2.120783e-01 1.270426e-01 -1.072426e-03 -7.283030e-02
1023.500000 1.136335e-01 -2.116728e-01 1.267222e-01 -8.690560e-04 -7.293436e-02
1024.500000 1.134208e-01 -2.112613e-01 1.263946e-01 -6.601550e-04 -7.304098e-02
1025.500000 1.132106e-01 -2.108541e-01 1.260696e-01 -4.525052e-04 -7.314644e-02
1026.500000 1.129997e-01 -2.104464e-01 1.257462e-01 -2.474662e-04 -7.325006e-02
1027.500000 1.127907e-01 -2.100402e-01 1.254192e-01 -3.526301e-05 -7.335978e-02
1028.500000 1.125812e-01 -2.096335e-01 1.250930e-01 1.735543e-04 -7.346539e-02
1029.500000 1.123723e-01 -2.092275e-01 1.247675e-01 3.810120e-04 -7.356785e-02
1030.500000 1.121647e-01 -2.088226e-01 1.244392e-01 5.925248e-04 -7.367088e-02
1031.500000 1.119568e-01 -2.084170e-01 1.241105e-01 8.062745e-04 -7.378061e-02
1032.500000 1.117486e-01 -2.080114e-01 1.237827e-01 1.016622e-03 -7.388318e-02
1033.500000 1.115417e-01 -2.076062e-01 1.234516e-01 1.230573e-03 -7.398754e-02
1034.500000 1.113344e-01 -2.072023e-01 1.231261e-01 1.437289e-03 -7.408510e-02
1035.500000 1.111283e-01 -2.067981e-01 1.227950e-01 1.652960e-03 -7.419167e-02
1036.500000 1.109232e-01 -2.063966e-01 1.224679e-01 1.863173e-03 -7.429073e-02
1037.500000 1.107177e-01 -2.059925e-01 1.221339e-01 2.083085e-03 -7.439983e-02
1038.500000 1.105129e-01 -2.055894e-01 1.218011e-01 2.300639e-03 -7.450393e-02
1039.500000 1.103074e-01 -2.051861e-01 1.214707e-01 2.512885e-03 -7.460264e-02
1040.500000 1.101037e-01 -2.047839e-01 1.211363e-01 2.731870e-03 -7.470659e-02
1041.500000 1.099004e-01 -2.043835e-01 1.208057e-01 2.946088e-03 -7.480637e-02
1042.500000 1.096963e-01 -2.039803e-01 1.204703e-01 3.166194e-03 -7.491036e-02
1043.500000 1.094936e-01 -2.035798e-01 1.201379e-01 3.382067e-03 -7.500974e-02
1044.500000 1.092913e-01 -2.031799e-01 1.198047e-01 3.600096e-03 -7.511199e-02
1045.500000 1.090893e-01 -2.027798e-01 1.194703e-01 3.818631e-03 -7.521161e-02
1046.500000 1.088886e-01 -2.023821e-01 1.191373e-01 4.037585e-03 -7.531390e-02
1047.500000 1.086862e-01 -2.019799e-01 1.187987e-01 4.260154e-03 -7.541411e-02
1048.500000 1.084858e-01 -2.015823e-01 1.184654e-01 4.478624e-03 -7.551398e-02
1049.500000 1.082860e-01 -2.011844e-01 1.181286e-01 4.701548e-03 -7.561542e-02
1050.500000 1.080863e-01 -2.007860e-01 1.177904e-01 4.925169e-03 -7.571592e-02
1051.500000 1.078866e-01 -2.003883e-01 1.174538e-01 5.147906e-03 -7.581732e-02
1052.500000 1.076880e-01 -1.999928e-01 1.171198e-01 5.366725e-03 -7.591374e-02
1053.500000 1.074897e-01 -1.995964e-01 1.167829e-01 5.588982e-03 -7.601173e-02
1054.500000 1.072911e-01 -1.991987e-01 1.164423e-01 5.816640e-03 -7.611577e-02
1055.500000 1.070933e-01 -1.988031e-01 1.161053e-01 6.037935e-03 -7.620960e-02
1056.500000 1.068957e-01 -1.984079e-01 1.157685e-01 6.260427e-03 -7.630721e-02
1057.500000 1.066985e-01 -1.980120e-01 1.154277e-01 6.488395e-03 -7.640765e-02
1058.500000 1.065022e-01 -1.976172e-01 1.150871e-01 6.716037e-03 -7.650702e-02
1059.500000 1.063066e-01 -1.972238e-01 1.147483e-01 6.941333e-03 -7.660511e-02
1060.500000 1.061107e-01 -1.968306e-01 1.144108e-01 7.164870e-03 -7.670199e-02
1061.500000 1.059158e-01 -1.964364e-01 1.140667e-01 7.397422e-03 -7.680350e-02
1062.500000 1.057209e-01 -1.960443e-01 1.137282e-01 7.622894e-03 -7.689916e-02
1063.500000 1.055267e-01 -1.956524e-01 1.133881e-01 7.849803e-03 -7.699451e-02
1064.500000 1.053330e-01 -1.952603e-01 1.130451e-01 8.081336e-03 -7.709480e-02
1065.500000 1.051386e-01 -1.948672e-01 1.127024e-01 8.311826e-03 -7.719336e-02
1066.500000 1.049457e-01 -1.944766e-01 1.123606e-01 8.541908e-03 -7.729001e-02
1067.500000 1.047524e-01 -1.940849e-01 1.120176e-01 8.773180e-03 -7.738890e-02
1068.500000 1.045594e-01 -1.936935e-01 1.116740e-01 9.005553e-03 -7.748877e-02
1069.500000 1.043673e-01 -1.933035e-01 1.113326e-01 9.231758e-03 -7.757753e-02
1070.500000 1.041759e-01 -1.929142e-01 1.109886e-01 9.466662e-03 -7.767844e-02
1071.500000 1.039849e-01 -1.925255e-01 1.106454e-01 9.698850e-03 -7.777486e-02
1072.500000 1.037937e-01 -1.921363e-01 1.103022e-01 9.929256e-03 -7.786803e-02
1073.500000 1.036035e-01 -1.917488e-01 1.099582e-01 1.016455e-02 -7.796809e-02
1074.500000 1.034137e-01 -1.913612e-01 1.096138e-01 1.039815e-02 -7.806376e-02
1075.500000 1.032231e-01 -1.909731e-01 1.092706e-01 1.063000e-02 -7.815787e-02
1076.500000 1.030349e-01 -1.905875e-01 1.089260e-01 1.086531e-02 -7.825558e-02
1077.500000 1.028456e-01 -1.902002e-01 1.085805e-01 1.109965e-02 -7.834965e-02
1078.500000 1.026562e-01 -1.898124e-01 1.082337e-01 1.133635e-02 -7.844549e-02
1079.500000 1.024688e-01 -1.894283e-01 1.078897e-01 1.157097e-02 -7.853957e-02
1080.500000 1.022812e-01 -1.890435e-01 1.075453e-01 1.180480e-02 -7.863291e-02
1081.500000 1.020935e-01 -1.886578e-01 1.071972e-01 1.204470e-02 -7.873082e-02
1082.500000 1.019068e-01 -1.882735e-01 1.068505e-01 1.228256e-02 -7.882657e-02
1083.500000 1.017204e-01 -1.878903e-01 1.065054e-01 1.251978e-02 -7.892385e-02
1084.500000 1.015332e-01 -1.875051e-01 1.061587e-01 1.275421e-02 -7.901192e-02
1085.500000 1.013486e-01 -1.871247e-01 1.058136e-01 1.299321e-02 -7.910983e-02
1086.500000 1.011628e-01 -1.867413e-01 1.054661e-01 1.323231e-02 -7.920560e-02
1087.500000 1.009775e-01 -1.863588e-01 1.051188e-01 1.347074e-02 -7.929805e-02
1088.500000 1.007923e-01 -1.859763e-01 1.047712e-01 1.370984e-02 -7.939143e-02
1089.500000 1.006088e-01 -1.855967e-01 1.044252e-01 1.394869e-02 -7.948579e-02
1090.500000 1.004261e-01 -1.852176e-01 1.040774e-01 1.419072e-02 -7.958122e-02
1091.500000 1.002428e-01 -1.848377e-01 1.037304e-01 1.442979e-02 -7.967609e-02
1092.500000 1.000583e-01 -1.844553e-01 1.033808e-01 1.466975e-02 -7.976507e-02
1093.500000 9.987584e-02 -1.840768e-01 1.030331e-01 1.491272e-02 -7.986256e-02
1094.500000 9.969305e-02 -1.836969e-01 1.026839e-01 1.515449e-02 -7.995635e-02
1095.500000 9.951116e-02 -1.833188e-01 1.023367e-01 1.539336e-02 -8.004611e-02
1096.500000 9.933007e-02 -1.829424e-01 1.019899e-01 1.563554e-02 -8.014199e-02
1097.500000 9.914872e-02 -1.825642e-01 1.016397e-01 1.587971e-02 -8.023616e-02
1098.500000 9.896764e-02 -1.821865e-01 1.012900e-01 1.612305e-02 -8.032806e-02
1099.500000 9.878772e-02 -1.818112e-01 1.009425e-01 1.636494e-02 -8.042040e-02
1100.500000 9.860601e-02 -1.814317e-01 1.005905e-01 1.661047e-02 -8.051453e-02
1101.500000 9.842673e-02 -1.810573e-01 1.002428e-01 1.685338e-02 -8.060739e-02
1102.500000 9.824717e-02 -1.806813e-01 9.989194e-02 1.709894e-02 -8.070152e-02
1103.500000 9.806825e-02 -1.803073e-01 9.954480e-02 1.734066e-02 -8.079174e-02
1104.500000 9.788987e-02 -1.799329e-01 9.919370e-02 1.758801e-02 -8.088640e-02
1105.500000 9.771085e-02 -1.795582e-01 9.884449e-02 1.783139e-02 -8.097736e-02
1106.500000 9.753229e-02 -1.791836e-01 9.849347e-02 1.807866e-02 -8.107113e-02
1107.500000 9.735471e-02 -1.788106e-01 9.814327e-02 1.832524e-02 -8.116451e-02
1108.500000 9.717948e-02 -1.784417e-01 9.779568e-02 1.857029e-02 -8.125618e-02
1109.500000 9.700199e-02 -1.780685e-01 9.744494e-02 1.881668e-02 -8.134832e-02
1110.500000 9.682541e-02 -1.776966e-01 9.709402e-02 1.906497e-02 -8.144221e-02
1111.500000 9.664918e-02 -1.773254e-01 9.674481e-02 1.930845e-02 -8.152860e-02
1112.500000 9.647251e-02 -1.769540e-01 9.639586e-02 1.955366e-02 -8.161979e-02
1113.500000 9.629709e-02 -1.765833e-01 9.604422e-02 1.980265e-02 -8.171264e-02
1114.500000 9.612257e-02 -1.762144e-01 9.569402e-02 2.005054e-02 -8.180453e-02
1115.500000 9.594716e-02 -1.758445e-01 9.534445e-02 2.029771e-02 -8.189697e-02
1116.500000 9.577363e-02 -1.754768e-01 9.499362e-02 2.054665e-02 -8.198744e-02
1117.500000 9.559903e-02 -1.751074e-01 9.464306e-02 2.079344e-02 -8.207610e-02
1118.500000 9.542532e-02 -1.747388e-01 9.429007e-02 2.104631e-02 -8.217250e-02
1119.500000 9.525161e-02 -1.743714e-01 9.394103e-02 2.129302e-02 -8.226207e-02
1120.500000 9.507890e-02 -1.740052e-01 9.359173e-02 2.154000e-02 -8.235058e-02
1121.500000 9.490618e-02 -1.736390e-01 9.324198e-02 2.178901e-02 -8.244160e-02
1122.500000 9.473418e-02 -1.732725e-01 9.288881e-02 2.204140e-02 -8.253389e-02
1123.500000 9.456155e-02 -1.729060e-01 9.253888e-02 2.228838e-02 -8.262159e-02
1124.500000 9.439028e-02 -1.725411e-01 9.218679e-02 2.254192e-02 -8.271569e-02
1125.500000 9.421891e-02 -1.721769e-01 9.183811e-02 2.278872e-02 -8.280343e-02
1126.500000 9.404709e-02 -1.718108e-01 9.148593e-02 2.303972e-02 -8.289343e-02
1127.500000 9.387671e-02 -1.714474e-01 9.113519e-02 2.329052e-02 -8.298467e-02
1128.500000 9.370706e-02 -1.710849e-01 9.078409e-02 2.354177e-02 -8.307301e-02
1129.500000 9.353641e-02 -1.707207e-01 9.043209e-02 2.379481e-02 -8.316645e-02
1130.500000 9.336729e-02 -1.703602e-01 9.008513e-02 2.404120e-02 -8.325257e-02
1131.500000 9.319844e-02 -1.699989e-01 8.973466e-02 2.429221e-02 -8.334184e-02
1132.500000 9.302887e-02 -1.696363e-01 8.938321e-02 2.454384e-02 -8.343102e-02
1133.500000 9.286056e-02 -1.692756e-01 8.903239e-02 2.479541e-02 -8.351946e-02
1134.500000 9.269225e-02 -1.689149e-01 8.868080e-02 2.504946e-02 -8.361241e-02
1135.500000 9.252304e-02 -1.685521e-01 8.832844e-02 2.530087e-02 -8.369935e-02
1136.500000 9.235671e-02 -1.681949e-01 8.797899e-02 2.555439e-02 -8.379140e-02
1137.500000 9.219029e-02 -1.678384e-01 8.763293e-02 2.580068e-02 -8.387429e-02
1138.500000 9.202217e-02 -1.674764e-01 8.727809e-02 2.605599e-02 -8.396364e-02
1139.500000 9.185656e-02 -1.671202e-01 8.692888e-02 2.630936e-02 -8.405515e-02
1140.500000 9.169005e-02 -1.667615e-01 8.657626e-02 2.656457e-02 -8.414621e-02
1141.500000 9.152354e-02 -1.664038e-01 8.622773e-02 2.681302e-02 -8.422974e-02
1142.500000 9.135882e-02 -1.660487e-01 8.587812e-02 2.706672e-02 -8.431919e-02
1143.500000 9.119384e-02 -1.656928e-01 8.552827e-02 2.731931e-02 -8.440755e-02
1144.500000 9.102850e-02 -1.653359e-01 8.517674e-02 2.757334e-02 -8.449505e-02
1145.500000 9.086397e-02 -1.649807e-01 8.482707e-02 2.782508e-02 -8.458041e-02
1146.500000 9.070043e-02 -1.646278e-01 8.447898e-02 2.807783e-02 -8.466964e-02
1147.500000 9.053617e-02 -1.642730e-01 8.412960e-02 2.832935e-02 -8.475496e-02
1148.500000 9.037182e-02 -1.639175e-01 8.377827e-02 2.858369e-02 -8.484347e-02
1149.500000 9.020891e-02 -1.635650e-01 8.342908e-02 2.883773e-02 -8.493168e-02
1150.500000 9.004609e-02 -1.632121e-01 8.307891e-02 2.909235e-02 -8.501965e-02
1151.500000 8.988300e-02 -1.628588e-01 8.272896e-02 2.934561e-02 -8.510549e-02
1152.500000 8.972082e-02 -1.625073e-01 8.238027e-02 2.959874e-02 -8.519295e-02
1153.500000 8.955860e-02 -1.621553e-01 8.203106e-02 2.985070e-02 -8.527617e-02
1154.500000 8.939688e-02 -1.618041e-01 8.168155e-02 3.010480e-02 -8.536241e-02
1155.500000 8.923549e-02 -1.614539e-01 8.133287e-02 3.035959e-02 -8.545217e-02
1156.500000 8.907463e-02 -1.611040e-01 8.098379e-02 3.061315e-02 -8.553766e-02
1157.500000 8.891363e-02 -1.607541e-01 8.063506e-02 3.086656e-02 -8.562271e-02
1158.500000 8.875252e-02 -1.604038e-01 8.028592e-02 3.112044e-02 -8.570851e-02
1159.500000 8.859348e-02 -1.600567e-01 7.993746e-02 3.137523e-02 -8.579504e-02
1160.500000 8.843321e-02 -1.597089e-01 7.959227e-02 3.162439e-02 -8.587782e-02
1161.500000 8.827439e-02 -1.593616e-01 7.924242e-02 3.188077e-02 -8.596386e-02
1162.500000 8.811431e-02 -1.590129e-01 7.889351e-02 3.213505e-02 -8.604936e-02
1163.500000 8.795599e-02 -1.586667e-01 7.854471e-02 3.239070e-02 -8.613565e-02
1164.500000 8.779814e-02 -1.583217e-01 7.819812e-02 3.264290e-02 -8.621864e-02
1165.500000 8.763918e-02 -1.579746e-01 7.784964e-02 3.289711e-02 -8.630356e-02
1166.500000 8.748166e-02 -1.576296e-01 7.750107e-02 3.315275e-02 -8.638835e-02
1167.500000 8.732404e-02 -1.572849e-01 7.715385e-02 3.340747e-02 -8.647540e-02
1168.500000 8.716711e-02 -1.569412e-01 7.680692e-02 3.366091e-02 -8.655839e-02
1169.500000 8.701090e-02 -1.565991e-01 7.646197e-02 3.391240e-02 -8.664013e-02
1170.500000 8.685270e-02 -1.562526e-01 7.611268e-02 3.416737e-02 -8.672410e-02
1171.500000 8.669659e-02 -1.559103e-01 7.576620e-02 3.442176e-02 -8.680927e-02
1172.500000 8.654082e-02 -1.555687e-01 7.542095e-02 3.467451e-02 -8.689239e-02
1173.500000 8.638455e-02 -1.552257e-01 7.507400e-02 3.492668e-02 -8.697123e-02
1174.500000 8.622924e-02 -1.548845e-01 7.472789e-02 3.518080e-02 -8.705469e-02
1175.500000 8.607529e-02 -1.545454e-01 7.438209e-02 3.543671e-02 -8.714145e-02
1176.500000 8.591962e-02 -1.542033e-01 7.403542e-02 3.568927e-02 -8.722141e-02
1177.500000 8.576479e-02 -1.538627e-01 7.368873e-02 3.594438e-02 -8.730607e-02
1178.500000 8.561084e-02 -1.535232e-01 7.334184e-02 3.620077e-02 -8.739048e-02
1179.500000 8.545698e-02 -1.531847e-01 7.299830e-02 3.645125e-02 -8.746927e-02
1180.500000 8.530323e-02 -1.528459e-01 7.265331e-02 3.670431e-02 -8.755122e-02
1181.500000 8.515006e-02 -1.525084e-01 7.230962e-02 3.695568e-02 -8.763059e-02
1182.500000 8.499721e-02 -1.521704e-01 7.196276e-02 3.721246e-02 -8.771525e-02
1183.500000 8.484505e-02 -1.518351e-01 7.162148e-02 3.746206e-02 -8.779385e-02
1184.500000 8.469234e-02 -1.514977e-01 7.127635e-02 3.771541e-02 -8.787385e-02
1185.500000 8.454035e-02 -1.511623e-01 7.093383e-02 3.796721e-02 -8.795479e-02
1186.500000 8.438767e-02 -1.508247e-01 7.058810e-02 3.822101e-02 -8.803514e-02
1187.500000 8.423711e-02 -1.504914e-01 7.024595e-02 3.847338e-02 -8.811602e-02
1188.500000 8.408560e-02 -1.501557e-01 6.990091e-02 3.872747e-02 -8.819674e-02
1189.500000 8.393489e-02 -1.498222e-01 6.955929e-02 3.897752e-02 -8.827407e-02
1190.500000 8.378394e-02 -1.494879e-01 6.921584e-02 3.923050e-02 -8.835400e-02
1191.500000 8.363345e-02 -1.491537e-01 6.887095e-02 3.948553e-02 -8.843527e-02
1192.500000 8.348371e-02 -1.488218e-01 6.852905e-02 3.973868e-02 -8.851642e-02
1193.500000 8.333399e-02 -1.484893e-01 6.818689e-02 3.998930e-02 -8.859319e-02
1194.500000 8.318468e-02 -1.481579e-01 6.784508e-02 4.024168e-02 -8.867285e-02
1195.500000 8.303525e-02 -1.478265e-01 6.750431e-02 4.049190e-02 -8.874958e-02
1196.500000 8.288648e-02 -1.474962e-01 6.716377e-02 4.074250e-02 -8.882702e-02
1197.500000 8.273706e-02 -1.471635e-01 6.681957e-02 4.099614e-02 -8.890565e-02
1198.500000 8.259015e-02 -1.468363e-01 6.648075e-02 4.124648e-02 -8.898353e-02
1199.500000 8.244187e-02 -1.465073e-01 6.614224e-02 4.149473e-02 -8.905948e-02
1200.500000 8.229408e-02 -1.461778e-01 6.580056e-02 4.174728e-02 -8.913742e-02
1201.500000 8.214577e-02 -1.458473e-01 6.545829e-02 4.199830e-02 -8.921202e-02
1202.500000 8.199935e-02 -1.455214e-01 6.512097e-02 4.224780e-02 -8.929011e-02
1203.500000 8.185231e-02 -1.451934e-01 6.478029e-02 4.249936e-02 -8.936726e-02
1204.500000 8.170492e-02 -1.448650e-01 6.444031e-02 4.274912e-02 -8.944158e-02
1205.500000 8.155930e-02 -1.445396e-01 6.410198e-02 4.299815e-02 -8.951539e-02
1206.500000 8.141285e-02 -1.442127e-01 6.376235e-02 4.324900e-02 -8.959314e-02
1207.500000 8.126750e-02 -1.438876e-01 6.342356e-02 4.349954e-02 -8.966924e-02
1208.500000 8.112144e-02 -1.435619e-01 6.308569e-02 4.374813e-02 -8.974374e-02
1209.500000 8.097660e-02 -1.432373e-01 6.274631e-02 4.399980e-02 -8.981997e-02
1210.500000 8.083174e-02 -1.429139e-01 6.241123e-02 4.424363e-02 -8.988791e-02
1211.500000 8.068694e-02 -1.425895e-01 6.207167e-02 4.449604e-02 -8.996584e-02
1212.500000 8.054240e-02 -1.422659e-01 6.173453e-02 4.474434e-02 -9.003970e-02
1213.500000 8.039870e-02 -1.419439e-01 6.139820e-02 4.499289e-02 -9.011355e-02
1214.500000 8.025403e-02 -1.416212e-01 6.106426e-02 4.523592e-02 -9.018264e-02
1215.500000 8.011214e-02 -1.413016e-01 6.072691e-02 4.548775e-02 -9.025919e-02
1216.500000 7.996757e-02 -1.409782e-01 6.039048e-02 4.573441e-02 -9.033026e-02
1217.500000 7.982533e-02 -1.406584e-01 6.005448e-02 4.598337e-02 -9.040303e-02
1218.500000 7.968162e-02 -1.403367e-01 5.971971e-02 4.622868e-02 -9.047500e-02
1219.500000 7.953901e-02 -1.400163e-01 5.938379e-02 4.647692e-02 -9.054732e-02
1220.500000 7.939748e-02 -1.396983e-01 5.905073e-02 4.672166e-02 -9.061650e-02
1221.500000 7.925527e-02 -1.393788e-01 5.871544e-02 4.696953e-02 -9.068883e-02
1222.500000 7.911370e-02 -1.390603e-01 5.838123e-02 4.721558e-02 -9.075953e-02
1223.500000 7.897365e-02 -1.387452e-01 5.804991e-02 4.746054e-02 -9.083051e-02
1224.500000 7.883127e-02 -1.384253e-01 5.771513e-02 4.770583e-02 -9.089888e-02
1225.500000 7.869078e-02 -1.381093e-01 5.738358e-02 4.794989e-02 -9.096787e-02
1226.500000 7.854972e-02 -1.377918e-01 5.705056e-02 4.819397e-02 -9.103552e-02
1227.500000 7.841012e-02 -1.374765e-01 5.671780e-02 4.843922e-02 -9.110416e-02
1228.500000 7.826917e-02 -1.371596e-01 5.638557e-02 4.868322e-02 -9.117252e-02
1229.500000 7.812915e-02 -1.368445e-01 5.605430e-02 4.892802e-02 -9.124368e-02
1230.500000 7.799057e-02 -1.365312e-01 5.572315e-02 4.917179e-02 -9.131025e-02
1231.500000 7.785178e-02 -1.362180e-01 5.539335e-02 4.941356e-02 -9.137520e-02
1232.500000 7.771197e-02 -1.359033e-01 5.506331e-02 4.965493e-02 -9.144113e-02
1233.500000 7.757352e-02 -1.355904e-01 5.473247e-02 4.989977e-02 -9.151094e-02
1234.500000 7.743527e-02 -1.352784e-01 5.440420e-02 5.013999e-02 -9.157544e-02
1235.500000 7.729714e-02 -1.349663e-01 5.407455e-02 5.038198e-02 -9.164021e-02
1236.500000 7.715845e-02 -1.346535e-01 5.374575e-02 5.062276e-02 -9.170588e-02
1237.500000 7.702093e-02 -1.343421e-01 5.341619e-02 5.086484e-02 -9.177074e-02
1238.500000 7.688352e-02 -1.340313e-01 5.308726e-02 5.110721e-02 -9.183757e-02
1239.500000 7.674674e-02 -1.337215e-01 5.275979e-02 5.134640e-02 -9.189883e-02
1240.500000 7.660960e-02 -1.334120e-01 5.243422e-02 5.158412e-02 -9.196153e-02
1241.500000 7.647318e-02 -1.331024e-01 5.210531e-02 5.182630e-02 -9.202684e-02
1242.500000 7.633672e-02 -1.327930e-01 5.177733e-02 5.206685e-02 -9.208954e-02
1243.500000 7.620041e-02 -1.324847e-01 5.145205e-02 5.230457e-02 -9.215206e-02
1244.500000 7.606484e-02 -1.321778e-01 5.112735e-02 5.254238e-02 -9.221431e-02
1245.500000 7.592935e-02 -1.318707e-01 5.080234e-02 5.278003e-02 -9.227584e-02
1246.500000 7.579458e-02 -1.315646e-01 5.047776e-02 5.301675e-02 -9.233540e-02
1247.500000 7.565797e-02 -1.312548e-01 5.014951e-02 5.325697e-02 -9.239809e-02
1248.500000 7.552420e-02 -1.309507e-01 4.982556e-02 5.349567e-02 -9.246106e-02
1249.500000 7.538875e-02 -1.306447e-01 4.950367e-02 5.372884e-02 -9.251954e-02
1250.500000 7.525468e-02 -1.303400e-01 4.918009e-02 5.396514e-02 -9.257891e-02
1251.500000 7.512124e-02 -1.300363e-01 4.885662e-02 5.420181e-02 -9.263783e-02
1252.500000 7.498634e-02 -1.297303e-01 4.853335e-02 5.443543e-02 -9.269324e-02
1253.500000 7.485355e-02 -1.294281e-01 4.821137e-02 5.467201e-02 -9.275495e-02
1254.500000 7.472029e-02 -1.291256e-01 4.789050e-02 5.490555e-02 -9.281244e-02
1255.500000 7.458676e-02 -1.288214e-01 4.756662e-02 5.514193e-02 -9.287064e-02
1256.500000 7.445355e-02 -1.285188e-01 4.724579e-02 5.537487e-02 -9.292731e-02
1257.500000 7.432119e-02 -1.282176e-01 4.692552e-02 5.560809e-02 -9.298362e-02
1258.500000 7.418859e-02 -1.279164e-01 4.660681e-02 5.583740e-02 -9.303598e-02
1259.500000 7.405714e-02 -1.276166e-01 4.628708e-02 5.607060e-02 -9.309247e-02
1260.500000 7.392500e-02 -1.273155e-01 4.596667e-02 5.630321e-02 -9.314716e-02
1261.500000 7.379409e-02 -1.270175e-01 4.564962e-02 5.653378e-02 -9.320240e-02
1262.500000 7.366161e-02 -1.267154e-01 4.532803e-02 5.676672e-02 -9.325628e-02
1263.500000 7.353148e-02 -1.264189e-01 4.501215e-02 5.699648e-02 -9.331125e-02
1264.500000 7.340111e-02 -1.261211e-01 4.469430e-02 5.722614e-02 -9.336225e-02
